blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12817757,1625926812,100000000000000000000000000,101798987686165492900000000,392605646205904667140759,100109004262040954883789671,0.01688143276004328,false
12817801,1625926856,100000000000000000000000000,101798987686165492900000000,392577444696520826848026,100105678683028041881475128,0.016915214255717625,false
12817845,1625926900,100000000000000000000000000,101798987686165492900000000,392549250233801150835190,100102352513089816383957339,0.016949003999219947,false
12817889,1625926944,100000000000000000000000000,101798987686165492900000000,392521062814921781494340,100099025752152819644172703,0.016982801992716734,false
12817933,1625926988,100000000000000000000000000,101798987686165492900000000,392492882437060419092887,100095698400143402705916512,0.017016608238378028,false
12817977,1625927032,100000000000000000000000000,101798987686165492900000000,392464709097396320672730,100092370456987726170691057,0.01705042273837587,false
12817977,1626168198,100000000000000000000000000,101801573067846709800000000,405315071125379649729291,101511202730155833103998416,0.0028604757886945276,true
12818021,1626168264,100000000000000000000000000,101801573067846709800000000,405271847958436235059419,101505342744217978077398074,0.002918371739063952,true
12818065,1626168308,100000000000000000000000000,101801573067846709800000000,405228682641062536203773,101499492107387321636829587,0.00297618199054428,true
12818109,1626168352,100000000000000000000000000,101801573067846709800000000,405185574121539622250728,101493651432649321569759181,0.0030339004543720183,true
12818153,1626168396,100000000000000000000000000,101801573067846709800000000,405142522373118406064604,101487820716025987717667827,0.0030915271370210995,true
12818197,1626168440,100000000000000000000000000,101801573067846709800000000,405099527369099511212479,101481999953547867631317550,0.00314906204494525,true
12818241,1626168484,100000000000000000000000000,101801573067846709800000000,405056589082833226073082,101476189141254039870098776,0.003206505184578212,true
12818285,1626168528,100000000000000000000000000,101801573067846709800000000,405013707487719458053311,101470388275192106976277834,0.0032638565623344107,true
12818329,1626168572,100000000000000000000000000,101801573067846709800000000,404970882557207687912205,101464597351418188228161566,0.003321116184607842,true
12818373,1626168616,100000000000000000000000000,101801573067846709800000000,404928114264796924192234,101458816365996912873150480,0.0033782840577734063,true
12818417,1626168660,100000000000000000000000000,101801573067846709800000000,404885402584035657757749,101453045315001412937111716,0.0034353601881851326,true
12818461,1626168704,100000000000000000000000000,101801573067846709800000000,404842747488521816440428,101447284194513316493819924,0.003492344582178175,true
12818505,1626168748,100000000000000000000000000,101801573067846709800000000,404800148951902719791583,101441533000622740491015606,0.0035492372460672605,true
12818549,1626168792,100000000000000000000000000,101801573067846709800000000,404757606947875033941159,101435791729428283928877404,0.0036060381861475754,true
12818593,1626168836,100000000000000000000000000,101801573067846709800000000,404715121450184726563295,101430060377037021136804706,0.0036627474086941003,true
12818637,1626168880,100000000000000000000000000,101801573067846709800000000,404672692432627021948265,101424338939564494431041406,0.00371936491996272,true
12818681,1626168924,100000000000000000000000000,101801573067846709800000000,404630319869046356180686,101418627413134707742256767,0.0037758907261882246,true
12818725,1626168968,100000000000000000000000000,101801573067846709800000000,404588003733336332423805,101412925793880119452180729,0.0038323248335869753,true
12818769,1626169012,100000000000000000000000000,101801573067846709800000000,404545743999439676309747,101407234077941635576261098,0.0038886672483542384,true
12818813,1626169056,100000000000000000000000000,101801573067846709800000000,404503540641348191435554,101401552261468603214363565,0.0039449179766659626,true
12818857,1626169100,100000000000000000000000000,101801573067846709800000000,404461393633102714964873,101395880340618803187803289,0.0040010770246785565,true
12818901,1626169144,100000000000000000000000000,101801573067846709800000000,404419302948793073335148,101390218311558443990701568,0.004057144398528001,true
12818945,1626169188,100000000000000000000000000,101801573067846709800000000,404377268562558038070163,101384566170462154505192408,0.004113120104330514,true
12818989,1626169232,100000000000000000000000000,101801573067846709800000000,404335290448585281697788,101378923913512977337087656,0.0041690041481827755,true
12819033,1626169276,100000000000000000000000000,101801573067846709800000000,404293368581111333772784,101373291536902362318581792,0.004224796536161035,true
12819077,1626169320,100000000000000000000000000,101801573067846709800000000,404251502934421537004520,101367669036830159463908435,0.004280497274322226,true
12819121,1626169364,100000000000000000000000000,101801573067846709800000000,404209693482850003489451,101362056409504612512045715,0.004336106368703074,true
12819165,1626169408,100000000000000000000000000,101801573067846709800000000,404167940200779571048217,101356453651142352232266794,0.004391623825320545,true
12819209,1626169452,100000000000000000000000000,101801573067846709800000000,404126243062641759667214,101350860757968389707600501,0.0044470496501716195,true
12819253,1626169496,100000000000000000000000000,101801573067846709800000000,404084602042916728044493,101345277726216109606900210,0.0045023838492335155,true
12819297,1626169540,100000000000000000000000000,101801573067846709800000000,404043017116133230239841,101339704552127263865181208,0.004557626428463468,true
12819341,1626169584,100000000000000000000000000,101801573067846709800000000,404001488256868572428900,101334141231951964700628096,0.004612777393798728,true
12819385,1626169628,100000000000000000000000000,101801573067846709800000000,403960015439748569761182,101328587761948678209157019,0.004667836751156784,true
12819429,1626169672,100000000000000000000000000,101801573067846709800000000,403918598639447503321837,101323044138384217999550708,0.004722804506435141,true
12819473,1626169716,100000000000000000000000000,101801573067846709800000000,403877237830688077197021,101317510357533738264080639,0.004777680665511763,true
12819517,1626169760,100000000000000000000000000,101801573067846709800000000,403835932988241375642744,101311986415680727398463098,0.004832465234243966,true
12819561,1626169804,100000000000000000000000000,101801573067846709800000000,403794684086926820357022,101306472309117001619568249,0.004887158218469967,true
12819605,1626169848,100000000000000000000000000,101801573067846709800000000,403753491101612127855230,101300968034142698307776136,0.004941759624007558,true
12819649,1626169892,100000000000000000000000000,101801573067846709800000000,403712354007213266948479,101295473587066269506935352,0.004996269456654767,true
12819693,1626169936,100000000000000000000000000,101801573067846709800000000,403671272778694416324900,101289988964204475693788285,0.00505068772218964,false
12819737,1626169980,100000000000000000000000000,101801573067846709800000000,403630247391067922233689,101284514161882378926157388,0.005105014426370458,false
12819781,1626170024,100000000000000000000000000,101801573067846709800000000,403589277819394256271757,101279049176433336911162992,0.0051592495749352985,false
12819825,1626170068,100000000000000000000000000,101801573067846709800000000,403548364038781973272875,101273594004198996215867021,0.00521339317360292,false
12819869,1626170112,100000000000000000000000000,101801573067846709800000000,403507506024387669299145,101268148641529286024769036,0.00526744522807121,false
12819913,1626170156,100000000000000000000000000,101801573067846709800000000,403466703751415939734677,101262713084782411560701934,0.005321405744018959,false
12819957,1626170200,100000000000000000000000000,101801573067846709800000000,403425957195119337481325,101257287330324848167050322,0.005375274727104529,false
